idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
2544,13.3250459867129,6.981807,1.032408e-12,1,1,1,1,0,1,1.1102230246251565e-16,2.4424906541753444e-15,8.477233026660258e-08,0,0,1
2545,58190022634.00026,120661700000.0,0.2499812,0,0,0,0,1,1,9.81958371729052e-09,1.5100286498515872e-08,3.297152550899962e-05,15,8,5
2546,19877124.292129487,22624710.0,0.2479473,0,0,0,0,1,1,3.1663138777560107e-10,4.283481347400198e-09,2.4000160192549913e-07,4,2,4
2547,2619456798.152639,2119457000.0,0.2499957,0,0,0,0,1,1,9.235568199095212e-09,4.105437123591571e-08,2.9080878049425607e-05,10,5,5
2548,416486756.5652973,224471300.0,0.2500017,0,0,0,0,1,1,3.990862716663191e-10,3.1472487781906574e-08,9.466867525615897e-05,8,4,5
2549,17761829.033385966,43994680.0,0.2485174,0,0,0,0,1,1,6.850462871596949e-10,4.3986132206745016e-08,5.651445212078646e-05,4,2,4
2550,598789.7257256268,662538.3,0.005010111,1,1,1,1,1,1,1.8202592101251117e-11,4.886069120618987e-10,2.105529465187998e-08,1,1,3
2551,244043478.37026313,1175282000.0,0.2500098,0,0,0,0,1,1,3.2310915054623024e-10,1.0524870974748524e-08,2.6983160801297146e-06,9,5,5
2552,252863202689.03964,185088400000.0,0.2476022,0,0,0,0,1,1,4.2895941331119394e-08,3.997060332279142e-08,2.2071261786232126e-05,17,9,5
2553,4581548085.513741,4345976000.0,0.249977,0,0,0,0,1,1,4.761739558212241e-09,1.0470070477275328e-08,5.08679733973727e-05,12,6,5
2554,730.9050116890648,891.1703,7.463069e-09,1,1,1,1,0,1,1.1091579015682338e-14,8.439683305569197e-13,7.830648936784614e-09,0,0,1
2555,22475.754792708853,192053.6,4.632646e-05,1,1,1,1,1,1,5.284661597215745e-14,5.420802695610405e-12,9.782214144299362e-06,1,1,3
2556,3548.6974966282337,967.5263,5.045636e-08,1,1,1,1,1,1,8.425750979111022e-15,2.214157730372236e-12,0.0001096635973422755,1,1,3
2557,2627761772.5417438,1389641000.0,0.2500061,0,0,0,0,1,1,1.7945614806974284e-08,4.237648671388467e-08,1.89542612746846e-05,10,6,5
2558,2099268.945010319,958030.4,0.04468805,1,1,1,1,1,1,8.444937682624115e-13,4.565438753127287e-10,0.0001982217985858309,1,1,3
2559,27862306850.3672,102590300000.0,0.2508676,0,0,0,0,1,1,4.9627599807422484e-09,4.968736200261503e-09,1.5023543621262014e-05,16,8,5
2560,19082419617.323204,7571899000.0,0.2500611,0,0,0,0,1,1,7.043791186207472e-09,4.208000841805995e-08,0.000211909699963571,13,7,5
2561,3964269869.960972,16018420000.0,0.2501356,0,0,0,0,1,1,1.889692649581498e-07,2.911679936046241e-08,3.9496190860355274e-05,12,6,5
2562,67788.80443285099,44386.68,7.450202e-05,1,1,1,1,1,1,1.7374568415982822e-12,1.1340571224856695e-10,2.846777945931153e-08,1,1,3
2563,229153137753.6719,164185300000.0,0.2488508,0,0,0,0,1,1,3.87379161802507e-08,4.046609143518468e-08,6.894101697991395e-05,17,9,5
2564,6247.0385153139305,3197.809,4.526556e-07,1,1,1,1,1,1,2.1232905814161955e-14,1.5355637484801925e-12,2.5526741233541877e-08,1,1,3
2565,465727742.9984994,1084469000.0,0.2500049,0,0,0,0,1,1,7.014102187952176e-09,1.217720896340424e-08,0.00011382713329360916,8,5,5
2566,130.81925483819995,257.5916,2.821003e-10,1,1,1,1,0,1,1.8224128034289195e-15,1.5429761735698185e-13,3.9400198808895215e-06,0,0,1
2567,8924.058420145368,11122.23,8.457476e-08,1,1,1,1,1,1,2.206013149930186e-13,8.65574278918757e-12,0.0001994472041437767,1,1,3
2568,292984.3093113276,1458037.0,0.004540745,1,1,1,1,1,1,1.5210610548876957e-12,2.8155366926796432e-11,5.1893590535811995e-09,1,1,3
2569,661761099.8933376,1503708000.0,0.2499872,0,0,0,0,1,1,8.896459458007655e-09,5.199221358997974e-08,0.00019201500304472097,9,5,5
2570,9002.971875392217,8263.516,8.053645e-07,1,1,1,1,1,1,3.980149543281186e-14,1.6309731343255862e-12,1.0159725782887818e-08,1,1,3
2571,1475766849.9592006,637873000.0,0.249998,0,0,0,0,1,1,5.426025073695939e-09,5.987377260652238e-11,1.6390274948041572e-05,9,5,5
2572,162149.7135767072,346620.2,0.00021557,1,1,1,1,1,1,2.4627522243747535e-12,1.1077910810897151e-10,7.227017809557923e-05,1,1,3
2573,103.44946878052208,496.1904,5.116168e-10,1,1,1,1,0,1,5.551115123125783e-16,2.3148150063434514e-14,4.815018106452129e-09,0,0,1
2574,3725094964.4060326,3307935000.0,0.2499896,0,0,0,0,1,1,1.3559916522964954e-09,8.464138279151712e-10,4.1351879297879535e-05,11,6,5
2575,303303815.139319,1107309000.0,0.2500173,0,0,0,0,1,1,3.732864284344828e-08,1.617858735869504e-08,0.00011553971384792305,7,4,4
2576,170168606.17841074,202822800.0,0.2499879,0,0,0,0,1,1,1.1375543698733776e-08,5.6002535143246026e-08,1.908706252384388e-06,6,3,4
2577,404086066.75669694,2614805000.0,0.2500182,0,0,0,0,1,1,1.9877471890694665e-10,7.745745156384487e-10,4.061344665695632e-05,10,5,5
2578,1112.4880431925312,7578.322,7.808901e-08,1,1,1,1,1,1,1.0741203827373601e-14,3.65799620180097e-12,0.0004310051805545985,1,1,2
2579,37747156510.58484,29165530000.0,0.2502928,0,0,0,0,1,1,7.147030537417902e-09,1.6669326705869024e-08,9.999688045029673e-05,15,8,5
2580,33961.017061707804,26844.48,2.715877e-05,1,1,1,1,1,1,1.1310214310378674e-13,5.589434943064557e-12,2.6074106375595085e-08,1,1,3
2581,464468883097.72546,202516000000.0,0.2509093,0,0,0,0,1,1,7.873351439145435e-08,8.634243399479067e-08,6.425986263893676e-05,18,9,5
2582,87640629.96921343,77920550.0,0.2499638,0,0,0,0,1,1,2.3143105432055222e-08,6.292244880690134e-08,9.86706719219299e-07,5,3,4
2583,14.438571620250132,11.34837,1.694452e-12,1,1,1,1,0,1,2.7755575615628914e-17,3.219646771412954e-15,6.933942608977617e-08,0,0,1
2584,2559300461.4145455,1963816000.0,0.2496144,0,0,0,0,1,1,1.1420712732382696e-08,4.914805873009318e-07,0.00091413374337645,8,4,5
2585,43127497286.21325,515619500000.0,0.2535541,0,0,0,0,1,1,7.3853058668582605e-09,1.015850226160353e-08,2.9603558648672035e-05,17,9,5
2586,224.67434424398073,106.2543,5.778249e-10,1,1,1,1,0,1,1.7147510264190146e-15,1.7928674620669918e-13,8.137069955989847e-06,0,0,1
2587,238836321.3054379,834958700.0,0.2500146,0,0,0,0,1,1,3.651564828288656e-09,2.0914990184195403e-08,2.677838166764701e-06,7,4,4
2588,76338.17432101909,96380.09,4.233524e-05,1,1,1,1,1,1,3.4228175849193576e-13,2.4584778657299466e-11,1.7459502288375006e-08,1,1,3
2589,1091356139.0098732,1258335000.0,0.2499961,0,0,0,0,1,1,4.463955260991526e-09,2.4068585735559367e-08,1.210388354738745e-05,10,5,5
2590,2995683543.0182405,6899219000.0,0.2499539,0,0,0,0,1,1,1.3156659095514556e-09,9.82655690151546e-09,3.325474949322782e-05,12,6,5
2591,20825417426.469303,30320160000.0,0.2500836,0,0,0,0,1,1,5.885634202229539e-09,4.4930857923120016e-09,5.4234239465711376e-05,14,7,5
2592,40815679419.21565,302898500000.0,0.252237,0,0,0,0,1,1,7.037197269355033e-09,1.1238686425940614e-08,3.9063352961221653e-05,17,9,5
2593,101190420574.42123,970652600000.0,0.2583389,0,0,0,0,1,1,1.7339135016669616e-08,1.7445092259649186e-08,1.0806170397392734e-05,18,10,5
2594,2217.872895824135,2369.156,8.003789e-08,1,1,1,1,1,1,7.572098862762033e-14,2.938293183966943e-12,6.980967581723878e-09,1,1,2
2595,225.9433334012988,310.4517,6.85484e-10,1,1,1,1,0,1,5.273559366969494e-16,3.760880495917718e-14,1.653773253978974e-06,0,0,1
2596,22645130.317309756,10057730.0,0.2472116,0,0,0,0,1,1,7.976086180055389e-10,1.155202489162046e-08,0.0001295991324297766,3,2,4
2597,7589739.111939399,6889954.0,1.525357,0,0,0,0,1,1,1.2198148112681315e-07,1.1607608174255648e-07,8.417351745690411e-08,2,1,3
2598,21800669350342.402,13174120000000.0,0.3735368,0,0,0,0,1,1,4.525064134140438e-06,4.525071047961897e-06,5.390553495632002e-06,25,12,6
2599,17309.755283629725,4737.3,1.000627e-06,1,1,1,1,1,1,1.3874559317839101e-14,1.393404449744317e-11,7.890131523031175e-05,1,1,3
2600,1387094380.4693763,1676578000.0,0.2499819,0,0,0,0,1,1,2.4655138965555878e-09,3.019191887143448e-08,0.0001390705154469227,10,5,5
2601,225385465.6338702,406444000.0,0.2499939,0,0,0,0,1,1,5.065474617538257e-08,1.593129934640558e-07,0.0005502951664948519,5,3,4
2602,205375574.0096812,142601400.0,0.2499363,0,0,0,0,1,1,7.881544565022691e-10,6.78754241013403e-08,2.2531547570309294e-06,5,3,4
2603,1063795008261.0133,759422800000.0,0.2578018,0,0,0,0,1,1,1.820822631623517e-07,1.8408643326880144e-07,0.00011616251735832254,20,10,6
2604,10512423.226736285,102254900.0,0.2493566,0,0,0,0,1,1,1.1109187236790774e-08,1.228293755595189e-08,8.347752606296943e-05,4,2,4
2605,393236715790.5752,270841100000.0,0.2521438,0,0,0,0,1,1,6.674797800231102e-08,5.895958402447401e-08,2.6375135610284257e-05,18,9,5
2606,59.76570485512985,37.80184,2.288913e-11,1,1,1,1,0,1,2.220446049250313e-16,5.845324224651449e-14,7.276766973984827e-07,0,0,1
2607,11803.307441909465,7785.737,1.686035e-06,1,1,1,1,1,1,1.9777279511654983e-13,2.024247607976539e-12,4.264669665365954e-05,1,1,3
2608,22228684771.93915,7047799000.0,0.2500442,0,0,0,0,1,1,9.816661363688808e-10,2.497589565979367e-08,0.000279325189667175,13,7,5
2609,542299.2794768312,1648177.0,0.01016552,1,1,1,1,1,1,1.0803025141115086e-12,1.934974958039959e-10,1.4633688205645257e-08,1,1,3
2610,274678357001.66095,102514000000.0,0.2510171,0,0,0,0,1,1,4.6382453450992674e-08,5.8657889588891e-08,2.0545470868590908e-05,17,9,5
2611,330726725667.6406,225382600000.0,0.248274,0,0,0,0,1,1,5.5643864131583314e-08,6.322812668464246e-08,4.0390142678196173e-05,18,9,5
2612,568972.1907933041,501199.3,0.003522206,1,1,1,1,1,1,1.221291130038895e-11,1.1299962794988663e-09,8.830227194126907e-05,1,1,3
2613,131890844.34357285,193127700.0,0.2499934,0,0,0,0,1,1,1.0340989019801559e-08,5.435299733196876e-07,1.5114309972938147e-06,6,4,4
2614,190389549.62220484,154741900.0,0.2499989,0,0,0,0,1,1,5.1621840941745716e-09,5.634779065879911e-09,2.157969344843843e-06,7,4,5
2615,25657.315168452737,22686.84,7.681465e-06,1,1,1,1,1,1,4.8586043208512374e-15,3.223945584040534e-11,2.406102324793554e-08,1,1,3
2616,594.8136005801155,3570.189,1.361623e-08,1,1,1,1,0,1,9.658940314238862e-15,3.2296387786345804e-13,6.64935759420171e-06,0,0,1
2617,12170153.281594466,9739241.0,0.2406724,0,0,0,0,1,1,5.387805267887369e-10,4.697644461883305e-09,0.0007200803364791336,3,2,4
2618,124920509292.18588,102609600000.0,0.2510641,0,0,0,0,1,1,2.1421959727647963e-08,2.9703808425954037e-08,4.01632030793507e-05,17,9,5
2619,128134928999.97005,694083200000.0,0.2472795,0,0,0,0,1,1,2.16242951878165e-08,2.1946347739110195e-08,1.7879348627736213e-05,18,9,5
2620,624483980656.0886,514581400000.0,0.2445534,0,0,0,0,1,1,1.051523079273787e-07,1.065477766540544e-07,4.8076133550057635e-05,19,10,5
2621,65.11556913491604,135.2369,1.304556e-11,1,1,1,1,0,1,1.6653345369377348e-16,3.8469227803261674e-14,1.1305159586250113e-09,0,0,1
2622,8614.32421741057,16449.41,5.893198e-07,1,1,1,1,1,1,8.254508188088039e-14,3.0987434840312744e-12,5.280955102887619e-05,1,1,3
2623,62208258049.76223,421895400000.0,0.2468145,0,0,0,0,1,1,1.0436795372381624e-08,1.2856840425623517e-08,6.574426425792756e-05,17,9,5
2624,65018.62653199854,26725.64,2.666674e-05,1,1,1,1,1,1,1.055477351477194e-12,3.901562771162189e-11,5.850327289163174e-10,1,1,3
2625,31068353991.434532,20379770000.0,0.2501866,0,0,0,0,1,1,4.813336982163497e-09,2.728346709386649e-08,4.105139514003305e-06,14,8,5
2626,5465.357084665319,2070.581,1.722354e-07,1,1,1,1,1,1,9.018184931712948e-14,1.1005058666756539e-11,8.467668603976478e-05,1,1,3
2627,74500208.26487266,49554530.0,0.2499747,0,0,0,0,1,1,2.3597215673136896e-09,2.0513564158459527e-08,0.0008241533506721377,5,3,4
2628,2411413006.843229,5036403000.0,0.2499508,0,0,0,0,1,1,2.696922740685892e-09,3.95224261096061e-08,0.00022697272838823057,11,6,5
2629,64840256.32722151,80159940.0,0.2499717,0,0,0,0,1,1,1.5112401413608367e-08,1.2021294654163128e-08,7.513256728500228e-05,6,3,4
2630,17.501089028164177,114.4135,1.050292e-11,1,1,1,1,0,1,5.551115123125783e-17,5.440092820663267e-15,5.54862676915846e-08,0,0,1
2631,16163.7992571489,18342.98,2.809917e-06,1,1,1,1,1,1,1.31117339208231e-13,2.057332082472385e-11,0.00010820034034741965,1,1,3
2632,188.2285143458944,1957.168,3.589462e-09,1,1,1,1,0,1,5.551115123125783e-16,1.8340884366807586e-13,1.9583638266595926e-08,0,0,1
2633,40176352167.59064,231083100000.0,0.2518582,0,0,0,0,1,1,6.959446574583694e-09,8.079752589207345e-09,1.111681783277918e-05,16,8,5
2634,46.053968298504294,42.78111,2.045146e-11,1,1,1,1,0,1,3.3306690738754696e-16,3.319566843629218e-14,1.064587650589921e-06,0,0,1
2635,236752.15159825984,216103.5,0.0008652083,1,1,1,1,1,1,9.045278727431161e-12,1.2902245205045523e-10,2.6710876392211155e-08,1,1,3
2636,281643273.25616455,230006200.0,0.2500009,0,0,0,0,1,1,3.211614751919001e-09,2.2932658272356576e-08,0.0001668602586752388,7,4,4
2637,67327.80857211836,325586.4,0.0001578182,1,1,1,1,1,1,1.073918731719914e-12,1.9757417923926823e-11,0.00011906004146922111,1,1,3
2638,271518.49269212567,1576601.0,0.002633074,1,1,1,1,1,1,3.192501818460869e-12,2.1849339004731405e-10,1.5196736036227065e-08,1,1,3
2639,250444.50379597794,175341.3,0.001163184,1,1,1,1,1,1,1.8934471497804284e-11,8.367461674728109e-11,5.895783147557741e-09,1,1,3
2640,534987.9158227067,436724.8,0.003903334,1,1,1,1,1,1,5.033089260542655e-12,1.308854594000784e-09,1.9969141831031248e-08,1,1,3
2641,3142025.158220625,1899467.0,0.05029992,1,1,1,1,1,1,6.99199587117505e-11,7.162802573290605e-10,4.768768502305676e-08,2,1,3
2642,28712396261.523987,60726850000.0,0.2497373,0,0,0,0,1,1,4.495193800524433e-09,1.3827762823659384e-08,7.216300009560417e-05,15,8,5
2643,3232.677235825074,4214.233,7.83766e-08,1,1,1,1,1,1,7.693845560652335e-14,7.629452625224076e-13,2.6989976627866952e-05,1,1,2
2644,39319310.38096027,31052130.0,0.2498979,0,0,0,0,1,1,6.620424541681709e-10,3.443881467922705e-07,4.361948169221801e-07,5,3,4
2645,329381973.811927,2102757000.0,0.2500169,0,0,0,0,1,1,1.421679718394131e-09,3.018546912425535e-09,3.4216514213702975e-05,9,5,5
2646,18147289056.335503,12850130000.0,0.2499647,0,0,0,0,1,1,7.555955005890509e-10,3.484058872039619e-08,7.864049536030171e-05,13,11,5
2647,21804.485336932263,16135.52,3.186122e-06,1,1,1,1,1,1,1.3494760864318778e-13,8.472000878612107e-12,0.0016728909078863596,1,1,3
2648,59.00539037195019,38.80441,2.536965e-11,1,1,1,1,0,1,1.1102230246251565e-16,2.3647750424515834e-14,9.595514970373031e-07,0,0,1
2649,1186995836.237271,22192490000.0,0.2501737,0,0,0,0,1,1,2.427233636304038e-09,3.6706193640156926e-12,2.306821524133973e-05,12,7,5
2650,84342625.9356567,58712130.0,0.2500115,0,0,0,0,1,1,4.082187787842288e-09,3.9284323107768025e-08,4.862059299135189e-05,5,3,4
2651,10473379723.408169,8655721000.0,0.2499705,0,0,0,0,1,1,4.520231078330994e-09,3.772338830199118e-08,6.24590487289245e-05,12,7,5
2652,2368.7354640555895,7325.299,1.857276e-07,1,1,1,1,1,1,2.220446049250313e-16,7.563949466771192e-13,4.4577602720252685e-09,1,1,2
2653,34.13392015662097,108.2701,3.67436e-11,1,1,1,1,0,1,5.551115123125783e-17,1.1157741397482823e-14,1.64459347973267e-07,0,0,1
2654,37833880.20254095,445309400.0,0.2499962,0,0,0,0,1,1,1.037997465758167e-11,1.7658974282852569e-09,4.31144149493079e-07,7,4,4
2655,181353148756.6891,105114000000.0,0.2496945,0,0,0,0,1,1,3.13589279461727e-08,1.4550526398553526e-08,1.725231465890922e-05,16,8,5
2656,274.3754918029753,359.1449,1.041316e-09,1,1,1,1,0,1,1.4210854715202004e-14,3.43836070726411e-13,8.70400741204147e-06,0,0,1
2657,64176542.013291806,40812650.0,0.2497995,0,0,0,0,1,1,1.6067505015616558e-09,3.542343566821685e-08,7.529792955956851e-07,4,3,4
2658,13399603.797620077,5468683.0,0.1919928,0,0,0,0,1,1,3.3965885659625883e-12,8.639273185728769e-10,0.00012666483531714734,3,2,4
2659,1339034.9982742877,16905030.0,0.1376442,1,1,0,1,1,1,1.0172224174098687e-11,1.7762730175618913e-10,1.840002777919736e-08,2,1,4
2660,4193.815132333167,3044.579,1.410414e-07,1,1,1,1,1,1,9.803269307440132e-14,3.676947635256056e-12,2.5025771566156152e-08,1,1,3
2661,3809738.3234350826,5601807.0,0.1320887,1,1,0,1,1,1,5.2702009423200025e-12,1.4945196191717969e-09,7.176667537267534e-05,2,1,4
2662,29.119734725733803,310.594,8.608201e-11,1,1,1,1,0,1,1.6653345369377348e-16,4.5630166312093934e-14,5.786065410129382e-07,0,0,1
2663,11925132141.33327,23539100000.0,0.2497912,0,0,0,0,1,1,6.5827644188088284e-09,4.355884215837375e-08,2.8438176665170314e-05,13,7,5
2664,678.0840630868229,764.8259,5.725957e-09,1,1,1,1,0,1,1.8984813721090177e-14,1.0345058143457209e-12,1.1088740814457765e-08,0,0,1
2665,6196659.050897102,3645978.0,17.31588,0,0,0,0,1,1,1.231729763275434e-07,1.2320522173071635e-07,9.568484014359798e-05,4,2,3
2666,102157455.34795205,308845800.0,0.2500056,0,0,0,0,1,1,3.655216129772043e-09,1.2110356717442983e-08,1.1443793392906798e-06,7,4,4
2667,17413209.43445209,11282640.0,0.2463292,0,0,0,0,1,1,4.198091409358579e-08,7.409788539075083e-08,1.5402010782861124e-07,3,2,4
2668,4071104713.1463914,2338581000.0,0.2500233,0,0,0,0,1,1,2.064497638267374e-09,5.899966579883989e-10,0.00014271773364712688,11,6,5
2669,2903664299.241265,1398203000.0,0.250009,0,0,0,0,1,1,6.827229904940587e-09,1.3837588526038038e-08,5.6989103074834955e-05,10,5,5
2670,23862260.531527486,21207020.0,0.2475445,0,0,0,0,1,1,4.7765218336159876e-08,5.14567720655279e-08,0.00016275588968539534,3,2,3
2671,234583.3551922968,1918374.0,0.004872195,1,1,1,1,1,1,1.2323475573339238e-13,6.207673264313485e-11,1.507807777229031e-05,1,1,3
2672,654616412929.1346,471285200000.0,0.2506409,0,0,0,0,1,1,1.108702524999926e-07,1.0524061621462117e-07,7.595093754215085e-05,19,10,5
2673,115421428697.53957,89498590000.0,0.2500072,0,0,0,0,1,1,1.924947634623919e-08,2.863829073884716e-08,0.003963876539207045,16,8,5
2674,476692425.869205,6724481000.0,0.2500406,0,0,0,0,1,1,1.1270455679834868e-09,1.4458806985029327e-08,2.51576869571557e-05,10,6,5
2675,14122.751967448392,54638.71,8.575103e-06,1,1,1,1,1,1,3.955724636739433e-13,1.1999845561661004e-11,1.5135534270349638e-08,1,1,3
2676,73916988.04793705,120704600.0,0.2499899,0,0,0,0,1,1,4.210004802081005e-09,6.238677548464314e-09,0.00030958458727893377,6,3,4
2677,445420.85392505623,424416.3,0.001103454,1,1,1,1,1,1,3.350764110621185e-12,7.26495530400939e-11,9.030563183354268e-06,1,1,3
2678,887.4240031362522,936.1789,4.651444e-09,1,1,1,1,0,1,2.19824158875781e-14,3.9734882051334353e-13,1.606869248771403e-08,0,0,1
2679,12671.541164708948,85989.75,9.495032e-06,1,1,1,1,1,1,3.289590821964339e-13,3.89910326248355e-12,5.006118029982076e-05,1,1,3
2680,28784297630.690605,20839760000.0,0.2499337,0,0,0,0,1,1,7.216398867360141e-09,7.404261148646896e-09,0.0001114896726165937,14,7,5
2681,1505.7980839180282,3287.21,2.673664e-08,1,1,1,1,1,1,1.1657341758564144e-14,2.3436808049837055e-13,3.0822359664561816e-08,1,1,2
2682,2098.889825821044,3981.912,7.562837e-08,1,1,1,1,1,1,9.880984919163893e-15,6.761258219967203e-14,3.7358083372462936e-05,1,1,2
2683,12.467890943128527,6.37611,8.788458e-13,1,1,1,1,0,1,1.1102230246251565e-16,3.4416913763379853e-15,1.1382239362145441e-07,0,0,1
2684,1251000.711051398,585920.6,0.007370392,1,1,1,1,1,1,3.330291598047097e-11,6.234430749429976e-10,0.00022420039772486078,1,1,3
2685,681876.2766192203,723436.2,0.003088354,1,1,1,1,1,1,1.1224576823565258e-11,8.921907657111205e-11,0.00011745717738542716,1,1,3
2686,8198.433227773496,7815.448,1.501773e-07,1,1,1,1,1,1,8.293365993949919e-14,2.6801894037475904e-12,4.788692267054806e-06,1,1,3
2687,23668612.508557122,19223160.0,0.2487421,0,0,0,0,1,1,1.238913141564733e-10,2.4413010779829328e-08,0.0005615555187785574,4,2,4
2688,1182281.216424972,1751717.0,0.02013296,1,1,1,1,1,1,6.935840790589509e-12,7.750749486667985e-10,2.4871966874950857e-08,1,1,3
2689,952.6214951253294,3194.495,2.447024e-08,1,1,1,1,1,1,4.912736883966318e-15,1.1898815266420115e-13,3.573462664663296e-09,1,1,2
2690,2631.3817736480537,4356.771,5.728639e-09,1,1,1,1,1,1,1.9262369477246466e-14,2.3148150063434514e-12,6.084016344209964e-05,1,1,2
2691,112.19975902747494,321.8049,4.016827e-10,1,1,1,1,0,1,1.2212453270876722e-15,6.405986852087153e-14,1.0756909252229718e-08,0,0,1
2692,81.44931213067852,428.7813,1.752463e-10,1,1,1,1,0,1,3.885780586188048e-16,6.661338147750939e-15,1.2551531272109173e-06,0,0,1
2693,10316.696103030197,23577.9,9.864806e-07,1,1,1,1,1,1,3.892441924335799e-13,6.388778395205463e-12,1.6384013368231365e-08,1,1,3
2694,1494.864965332571,2559.797,3.982321e-08,1,1,1,1,1,1,3.863576125695545e-14,1.752153977463422e-12,2.6010632536710432e-08,1,1,2
2695,252301.20343586124,211145.7,0.001333955,1,1,1,1,1,1,2.9853092169247126e-12,3.0417202976483704e-10,9.316163295592644e-05,1,1,3
2696,13465231.008323113,47218550.0,0.2488658,0,0,0,0,1,1,1.457395315540566e-11,9.312403745909137e-07,1.5609533132732167e-07,4,2,4
2697,208549447.04625458,770739000.0,0.2499929,0,0,0,0,1,1,9.515388699199434e-09,1.7758347514718054e-08,6.801058182953623e-05,9,5,5
2698,295359.7040005572,313082.5,0.0003315061,1,1,1,1,1,1,1.7005288779573044e-12,6.03228986022564e-11,1.5710104967474494e-08,1,1,3
2699,2254229.4529495263,2792159.0,0.05674785,1,1,1,1,1,1,7.9809492348204e-12,3.574438967035576e-09,2.396145371008629e-08,1,1,3
2700,2295117.8074651374,1760115.0,0.05121132,1,1,1,1,1,1,1.079392131231316e-11,5.950415715716417e-10,5.149965898176845e-08,1,1,3
2701,164.96792436829364,111.7974,1.974249e-10,1,1,1,1,0,1,1.3322676295501878e-15,2.886579864025407e-14,1.035313921260439e-06,0,0,1
2702,499595.9804186326,407788.0,0.004792828,1,1,1,1,1,1,4.8612055448550774e-12,4.985900862755355e-10,1.1987138074821955e-08,1,1,3
2703,45.564725116150605,145.864,3.239147e-11,1,1,1,1,0,1,3.3306690738754696e-16,4.3298697960381105e-14,1.2744843624901137e-08,0,0,1
