idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
2617,12170153.281594466,9739241.0,0.2466834,0,0,0,0,1,1,1.8101195429709236e-07,1.7993663441469415e-07,2.7339547863186e-05,19,10,6
2618,124920509292.18588,102609600000.0,0.2510107,0,0,0,0,1,1,2.006928428162833e-08,3.4371347730216786e-08,5.287557819039822e-05,17,9,5
2619,128134928999.97005,694083200000.0,0.2102578,0,0,0,0,1,1,3.319340773910717e-07,3.319736577855892e-07,3.436003290813172e-05,22,11,6
2620,624483980656.0886,514581400000.0,0.2309339,0,0,0,0,1,1,3.614073689063712e-07,3.6177132194335485e-07,2.5223704180062123e-05,21,11,6
2621,65.11556913491604,135.2369,0.2505857,0,0,0,0,1,1,2.7755575615628914e-16,5.345723863570129e-14,4.459043198568047e-07,4,2,6
2622,8614.32421741057,16449.41,0.2535919,0,0,0,0,1,1,0.036587406184864,0.03658740618486539,0.03658750669691119,4,2,5
2623,62208258049.76223,421895400000.0,0.2358844,0,0,0,0,1,1,4.872323489113484e-08,4.89518385271559e-08,9.173188937999788e-05,19,12,5
2624,65018.62653199854,26725.64,0.2500474,0,0,0,0,1,1,3.012789784681227e-13,1.196680602938803e-10,0.00014569462088925126,11,6,5
2625,31068353991.434532,20379770000.0,0.2807506,0,0,0,0,1,1,9.12282981230186e-07,9.123196302319068e-07,7.630637054148416e-05,22,11,6
2626,5465.357084665319,2070.581,0.2488898,0,0,0,0,1,1,0.0003526011773805966,0.0003526011885182944,0.000309532641210097,9,5,5
2627,74500208.26487266,49554530.0,0.2678569,0,0,0,0,1,1,8.511836718693004e-07,8.520238336987877e-07,0.0003654424175596367,21,11,6
2628,2411413006.843229,5036403000.0,0.2378774,0,0,0,0,1,1,9.317754556814606e-08,9.619230045831983e-08,0.0002491456562446759,18,10,5
2629,64840256.32722151,80159940.0,0.2656026,0,0,0,0,1,1,8.218435397500112e-07,8.219971953937755e-07,6.7958420500169314e-06,22,11,6
2630,17.501089028164177,114.4135,0.3275689,0,0,0,0,1,1,5.551115123125783e-17,8.326672684688674e-15,3.3920699471501337e-08,6,3,5
2631,16163.7992571489,18342.98,0.2400017,0,0,0,0,1,1,1.8551826741486366e-13,1.6712409234287406e-11,1.4466018600334252e-05,14,7,6
2632,188.2285143458944,1957.168,0.2463374,0,0,0,0,1,1,2.220446049250313e-16,1.389999226830696e-13,9.340906781396541e-07,6,3,5
2633,40176352167.59064,231083100000.0,0.2590182,0,0,0,0,1,1,3.228423622880783e-08,3.2492912971360255e-08,2.721007192213465e-05,18,10,5
2634,46.053968298504294,42.78111,0.214162,0,0,0,0,1,1,9.992007221626409e-16,3.319566843629218e-14,3.493319132852335e-07,6,3,6
2635,236752.15159825984,216103.5,0.2692553,0,0,0,0,1,1,3.0883819377356735e-06,3.0884232243046654e-06,1.8160080685378794e-05,18,9,6
2636,281643273.25616455,230006200.0,0.2517654,0,0,0,0,1,1,1.0244571074791153e-07,1.07694882178766e-07,6.106531716010277e-06,18,10,5
2637,67327.80857211836,325586.4,0.2557006,0,0,0,0,1,1,3.823608096809039e-13,5.343891995579497e-11,0.00011208629803050041,13,7,5
2638,271518.49269212567,1576601.0,0.2384893,0,0,0,0,1,1,1.7436052601738083e-13,8.147943431069393e-11,5.300372594135849e-05,15,8,5
2639,250444.50379597794,175341.3,0.2440013,0,0,0,0,1,1,2.4116905025594625e-06,2.411556129460167e-06,2.539920452407901e-05,16,8,6
2640,534987.9158227067,436724.8,0.2575077,0,0,0,0,1,1,7.745208921460967e-09,7.208717299076703e-09,0.00012595334185153045,17,9,6
2641,3142025.158220625,1899467.0,0.273791,0,0,0,0,1,1,1.084847867427463e-06,1.0851245130227838e-06,0.0001656293908710582,20,10,6
2642,28712396261.523987,60726850000.0,0.1986238,0,0,0,0,1,1,1.1849240445227505e-06,1.184942941212519e-06,2.315972806143929e-05,23,12,6
2643,3232.677235825074,4214.233,0.3841376,0,0,0,0,1,1,0.00045670551894527733,0.0004567055100115347,0.00039459367586847094,13,6,6
2644,39319310.38096027,31052130.0,0.1992458,0,0,0,0,1,1,6.661329139692372e-07,6.661575346040772e-07,7.852325764481396e-05,21,11,6
2645,329381973.811927,2102757000.0,0.3281278,0,0,0,0,1,1,2.03784415064856e-07,2.0385108862042145e-07,5.1948896034381686e-05,21,11,5
2646,18147289056.335503,12850130000.0,0.2107917,0,0,0,0,1,1,1.3746361192801394e-06,1.3746768295506755e-06,4.816460232493875e-05,22,11,6
2647,21804.485336932263,16135.52,0.2508646,0,0,0,0,1,1,7.598726686031121e-05,7.598727257718263e-05,0.00028606963789734596,10,5,5
2648,59.00539037195019,38.80441,0.2536571,0,0,0,0,1,1,0.02529192048212614,0.025291920482141905,0.02529198519007736,6,3,6
2649,1186995836.237271,22192490000.0,1.559949,0,0,0,0,1,1,9.739625982663203e-07,9.739579265310994e-07,2.2159244408515022e-05,24,15,5
2650,84342625.9356567,58712130.0,0.2505797,0,0,0,0,1,1,2.7730840522144534e-08,1.9051158617825855e-08,0.00018603099798241327,16,8,5
2651,10473379723.408169,8655721000.0,0.2491652,0,0,0,0,1,1,4.981143186810755e-08,4.752092175319689e-08,2.675586650846551e-05,17,9,5
2652,2368.7354640555895,7325.299,0.7557653,0,0,0,0,1,1,0.00014143139476122113,0.00014143139402433835,0.0001444026953693056,14,7,6
2653,34.13392015662097,108.2701,4.860075,0,0,0,0,1,1,5.551115123125783e-17,1.3877787807814457e-15,7.505238081018106e-08,6,3,5
2654,37833880.20254095,445309400.0,0.2179696,0,0,0,0,1,1,7.637113119685068e-08,7.632288068215587e-08,3.979599563885827e-06,20,11,5
2655,181353148756.6891,105114000000.0,0.2495276,0,0,0,0,1,1,4.7558897643779027e-08,2.811857063642535e-08,8.462656265312165e-06,17,9,5
2656,274.3754918029753,359.1449,0.2434869,0,0,0,0,1,1,0.0029063656224483925,0.0029063656217470646,0.0029118043772925484,10,5,6
2657,64176542.013291806,40812650.0,0.3005866,0,0,0,0,1,1,7.91266087545086e-07,7.909817653938901e-07,0.00024693037933292414,21,11,6
2658,13399603.797620077,5468683.0,0.2425702,0,0,0,0,1,1,6.282857728800995e-07,6.290364333305654e-07,0.00019466380466698352,20,10,6
2659,1339034.9982742877,16905030.0,0.2954322,0,0,0,0,1,1,4.512514267807077e-08,4.501614420115985e-08,1.7199438884285545e-05,19,10,5
2660,4193.815132333167,3044.579,0.2396788,0,0,0,0,1,1,9.736655925962623e-14,1.7797985307765884e-12,2.6737459732584234e-05,11,6,6
2661,3809738.3234350826,5601807.0,0.3104951,0,0,0,0,1,1,6.225529336212343e-07,6.224558091183496e-07,7.421046580846635e-05,21,11,6
2662,29.119734725733803,310.594,0.3186284,0,0,0,0,1,1,5.551115123125783e-17,3.2307490016592055e-14,9.064320872775866e-07,7,4,5
2663,11925132141.33327,23539100000.0,0.2449588,0,0,0,0,1,1,5.2118272560095194e-08,5.566722665863108e-08,3.551352128441181e-05,18,9,5
2664,678.0840630868229,764.8259,0.2537555,0,0,0,0,1,1,0.0013112420169451022,0.001311242016052594,0.0012868531919598691,8,4,5
2665,6196659.050897102,3645978.0,0.2435813,0,0,0,0,1,1,2.6174106373371784e-07,2.619348527211226e-07,2.2510673972581164e-05,19,10,6
2666,102157455.34795205,308845800.0,0.2854041,0,0,0,0,1,1,1.0328283350791168e-07,1.0290200647133929e-07,4.343989495270151e-05,20,10,5
2667,17413209.43445209,11282640.0,0.4989366,0,0,0,0,1,1,6.595534926154719e-07,6.59367715477912e-07,2.4230227773864243e-05,21,11,6
2668,4071104713.1463914,2338581000.0,0.2507017,0,0,0,0,1,1,2.0858232674109532e-08,1.99169911438683e-08,0.00014443916044442628,16,11,5
2669,2903664299.241265,1398203000.0,0.2506316,0,0,0,0,1,1,3.4211447850583406e-08,2.4692235761396264e-08,0.00021845363347657192,16,9,5
2670,23862260.531527486,21207020.0,0.232676,0,0,0,0,1,1,9.466967603177778e-07,9.4646507420304e-07,0.00020841304758334456,21,11,6
2671,234583.3551922968,1918374.0,1.557657,0,0,0,0,1,1,2.1417201749585058e-06,2.1417195668615996e-06,2.771805717644016e-05,21,11,5
2672,654616412929.1346,471285200000.0,0.2502361,0,0,0,0,1,1,4.482962005737386e-08,5.19320192158822e-08,1.7925586440753697e-05,17,9,5
2673,115421428697.53957,89498590000.0,0.251876,0,0,0,0,1,1,5.650338075202654e-07,5.655507521185044e-07,0.0004223696651691755,20,11,6
2674,476692425.869205,6724481000.0,0.2609577,0,0,0,0,1,1,2.10376727705075e-08,2.101021973066608e-08,3.445601154211664e-05,19,10,5
2675,14122.751967448392,54638.71,0.6973399,0,0,0,0,1,1,1.5831780331154732e-13,4.880207349344801e-12,2.1012981014090215e-06,15,8,5
2676,73916988.04793705,120704600.0,0.2309335,0,0,0,0,1,1,1.6836770548750931e-07,1.6850185636544624e-07,1.6995616974048788e-05,19,10,5
2677,445420.85392505623,424416.3,0.251221,0,0,0,0,1,1,4.493465078692083e-06,4.493525239568363e-06,2.264930551476585e-05,14,7,5
2678,887.4240031362522,936.1789,0.2404675,0,0,0,0,1,1,1.3211653993039363e-14,7.41295913542217e-13,1.762690616102791e-05,6,3,5
2679,12671.541164708948,85989.75,0.2465973,0,0,0,0,1,1,1.4824672428970231e-05,1.4824715661276855e-05,8.720831661790385e-05,11,6,5
2680,28784297630.690605,20839760000.0,0.2486831,0,0,0,0,1,1,9.668632205972472e-08,9.61831040924288e-08,8.30598879302813e-05,18,10,5
2681,1505.7980839180282,3287.21,0.2550425,0,0,0,0,1,1,1.1657341758564144e-14,7.459588502456427e-13,1.7733401857955577e-05,8,4,5
2682,2098.889825821044,3981.912,0.2485671,0,0,0,0,1,1,1.787459069646502e-14,1.5908385719853868e-12,4.820612872158403e-05,10,5,5
2683,12.467890943128527,6.37611,4.659729,0,0,0,0,1,1,1.1102230246251565e-16,3.885780586188048e-15,5.4217748846063785e-08,6,3,6
2684,1251000.711051398,585920.6,0.2512652,0,0,0,0,1,1,1.921946134131325e-06,1.920050200165946e-06,0.00017372021079564703,15,8,5
2685,681876.2766192203,723436.2,0.2375875,0,0,0,0,1,1,1.55811216040469e-07,1.5580110690471827e-07,2.4891164049245518e-05,18,9,6
2686,8198.433227773496,7815.448,0.2015223,0,0,0,0,1,1,8.193445921733655e-14,4.6874726322698734e-12,0.00010992044660318445,10,5,6
2687,23668612.508557122,19223160.0,0.2512579,0,0,0,0,1,1,5.239010261653794e-08,6.398914619950606e-08,0.0005304750947795543,18,9,5
2688,1182281.216424972,1751717.0,0.2233774,0,0,0,0,1,1,8.604091565334038e-07,8.606553293932784e-07,3.575785650972163e-05,19,10,6
2689,952.6214951253294,3194.495,0.2433113,0,0,0,0,1,1,0.0004335448533405173,0.0004335448523983543,0.000429820421173871,7,4,5
2690,2631.3817736480537,4356.771,15.69642,0,0,0,0,1,1,1.426636586643326e-14,1.1468603844377867e-12,3.231934091707522e-05,7,4,6
2691,112.19975902747494,321.8049,0.2622469,0,0,0,0,1,1,0.0030939397900067167,0.00309393978998862,0.003094841213763355,8,4,6
2692,81.44931213067852,428.7813,0.1238976,1,1,0,1,1,1,1.1379786002407855e-15,8.881784197001252e-16,7.336124854262493e-07,4,2,5
2693,10316.696103030197,23577.9,0.2479915,0,0,0,0,1,1,2.4502622153477205e-13,8.831269049380808e-12,0.00012074262630157317,11,6,5
2694,1494.864965332571,2559.797,0.2203995,0,0,0,0,1,1,1.6542323066914832e-14,1.4075407506197735e-12,1.7549776196501554e-05,12,6,6
2695,252301.20343586124,211145.7,0.2448135,0,0,0,0,1,1,1.2434526372123667e-11,1.454784341798955e-10,0.0001441998469807474,16,8,5
2696,13465231.008323113,47218550.0,0.2360141,0,0,0,0,1,1,4.540138666686566e-07,4.541397182755702e-07,8.679559534208181e-06,22,11,6
2697,208549447.04625458,770739000.0,0.2438561,0,0,0,0,1,1,3.128882458680593e-08,3.189991953922444e-08,4.372168908356455e-05,18,10,5
2698,295359.7040005572,313082.5,0.3086255,0,0,0,0,1,1,1.8575787147497864e-14,2.7893964883323627e-10,0.0003204296790189526,16,8,6
2699,2254229.4529495263,2792159.0,0.2521545,0,0,0,0,1,1,4.760836169737104e-11,3.805750825591758e-09,3.204333743545007e-05,15,8,5
2700,2295117.8074651374,1760115.0,0.245222,0,0,0,0,1,1,7.192308540959758e-07,7.190755237918012e-07,2.305889254228255e-05,18,9,6
2701,164.96792436829364,111.7974,0.02088799,1,1,1,1,1,1,0.009217174214005808,0.009217174214057433,0.009218178372698116,3,2,5
2702,499595.9804186326,407788.0,0.211641,0,0,0,0,1,1,1.705886218742301e-06,1.7062176622961301e-06,0.00011531298751750788,19,10,6
2703,45.564725116150605,145.864,0.1204797,1,1,0,1,1,1,1.6653345369377348e-16,1.84297022087776e-14,3.448830250274426e-07,4,2,5
2704,102277691.16191074,194794900.0,0.2333578,0,0,0,0,1,1,6.594628644274181e-07,6.594224304101726e-07,1.644216373605789e-05,22,12,6
2705,134414818.5476078,80491150.0,0.2396844,0,0,0,0,1,1,8.093389178287502e-07,8.093561198463384e-07,0.00019734163093593216,22,11,6
2706,35307.685988996884,25036.6,0.2290275,0,0,0,0,1,1,2.2548974083787536e-05,2.25489583709943e-05,0.0001269450617125955,15,8,6
2707,8498357.13650997,6076092.0,0.2464505,0,0,0,0,1,1,1.6727354134847006e-07,1.6524646914692075e-07,2.0478840295245613e-05,18,9,5
2708,418050.3080443317,300160.8,0.2971324,0,0,0,0,1,1,3.247345621002931e-08,3.22243510989715e-08,8.772529569558718e-06,18,9,6
2709,168803804.11280504,248309000.0,0.2501714,0,0,0,0,1,1,1.3661862890979037e-08,1.1482775036375514e-08,7.875791346409478e-05,17,9,5
2710,983361277197.3486,641037100000.0,0.2525273,0,0,0,0,1,1,6.440620430828218e-08,6.862151994080438e-08,8.908783251503476e-05,18,9,5
2711,3731950927.908574,3438004000.0,0.2761952,0,0,0,0,1,1,3.522590749126028e-07,3.540846671134206e-07,0.00036174158742945084,20,10,6
2712,15991122.644347457,125035400.0,0.2133431,0,0,0,0,1,1,1.3178125241042338e-07,1.3168013635045384e-07,1.526669258899993e-05,21,11,5
2713,501679171.1645832,1281897000.0,1.976607,0,0,0,0,1,1,0.050635860793612375,0.05063586079365734,0.050636591804038455,6,3,6
2714,25232960071.549793,17983280000.0,0.2531214,0,0,0,0,1,1,1.9189836763621587e-07,1.928421278999975e-07,9.326867996654686e-05,19,10,5
2715,24963.900053355657,24907.19,0.2516335,0,0,0,0,1,1,7.451431116445306e-05,7.451430344063148e-05,9.424706900573732e-05,10,5,5
2716,6280.06175686536,2704.786,0.2433176,0,0,0,0,1,1,0.00031124648356712086,0.0003112465018556072,0.00033261778444354805,6,3,5
2717,414889.73315230245,133499.1,0.2463897,0,0,0,0,1,1,8.127445288663715e-06,8.127676766389591e-06,0.00017755355063020506,16,8,6
2718,48.84573558066355,528.4001,0.278013,0,0,0,0,1,1,0.002146979826094242,0.0021469798260814743,0.0021468655709454554,8,4,6
2719,64318375742.09819,427466600000.0,1.551712,0,0,0,0,1,1,3.1222557546894958e-06,3.122262134641618e-06,4.1517109683752995e-06,25,13,5
2720,973638903.1168998,10938580000.0,0.303351,0,0,0,0,1,1,1.2166685758874252e-07,1.217477590409466e-07,2.27080483833908e-05,21,11,5
2721,808.8431135105285,4190.495,0.1946993,0,0,0,0,1,1,9.71445146547012e-15,1.035838081975271e-13,1.6860318613476366e-06,11,6,6
2722,26448606852.709736,24309750000.0,0.2359176,0,0,0,0,1,1,5.03888520597021e-07,5.040131206500847e-07,5.956391107887592e-05,21,11,6
2723,28536381397.760834,28132780000.0,0.2530827,0,0,0,0,1,1,1.349119704840973e-07,1.3841219226318202e-07,8.111738219673814e-05,18,10,5
2724,2917057727.9208174,2318718000.0,0.2486902,0,0,0,0,1,1,7.811706582587561e-08,6.894032165347211e-08,0.0001226708748406113,18,9,5
2725,43820343326.79767,33669940000.0,0.2704844,0,0,0,0,1,1,5.357800945368263e-07,5.365653627251219e-07,0.00016063762288690478,21,11,6
2726,1745.783795970142,2049.862,0.2503147,0,0,0,0,1,1,0.0005154133965394048,0.0005154133955616591,0.0005253639623264417,9,5,5
2727,4124665678.4782624,32794380000.0,0.2565689,0,0,0,0,1,1,1.6884233428049455e-08,1.691772269496461e-08,3.037925641394268e-05,18,9,5
2728,278.7478741125407,229.1744,0.2471017,0,0,0,0,1,1,0.004832093994117714,0.00483209399397963,0.004831789879576637,8,4,6
2729,44514.024998030145,37133.7,0.2503615,0,0,0,0,1,1,8.519851490973451e-13,5.388645085702137e-11,0.0001802739419851651,10,5,5
2730,2286901.3074394492,1883935.0,0.2528568,0,0,0,0,1,1,1.2326796917885221e-08,1.3439481784739519e-08,0.00012519070133664128,17,9,5
2731,8295068357.593713,11664880000.0,0.238242,0,0,0,0,1,1,1.9810222484650808e-07,1.979750935965363e-07,8.5244625525005e-05,20,10,5
2732,101255.94828026375,63014.46,0.256939,0,0,0,0,1,1,5.681165946192992e-06,5.68104310629501e-06,0.00012773271300826818,15,8,6
2733,1694906572.5942476,2228136000.0,0.2807173,0,0,0,0,1,1,2.7620820676610516e-07,2.749856190763237e-07,0.00010748514592499304,20,10,6
2734,734403.2295598269,2475086.0,0.2516932,0,0,0,0,1,1,7.14863775397312e-08,7.171468452416008e-08,9.056026852527488e-06,18,9,5
2735,1340705355.7748315,8826242000.0,0.2547393,0,0,0,0,1,1,1.8053105121929036e-08,1.7856916167957593e-08,1.4646023526632135e-05,17,9,5
2736,3300753807.2635307,2918576000.0,0.2566811,0,0,0,0,1,1,3.6797054647763616e-07,3.677540404423141e-07,0.00020032534046865447,20,10,6
2737,34.73217986268464,140.4331,0.09011159,1,1,0,1,1,1,2.7755575615628914e-17,2.1371793224034263e-14,5.422321973092004e-07,4,2,5
2738,50569.24509416451,104331.9,0.2516147,0,0,0,0,1,1,9.689927172984447e-06,9.68993420058517e-06,4.7686118025414e-06,11,6,5
2739,395933.2665150202,1068295.0,0.25156,0,0,0,0,1,1,2.41051623106614e-12,3.3750824357525744e-10,0.00010131103185395673,14,7,5
2740,16014.412450894673,11557.08,0.2395199,0,0,0,0,1,1,5.3373121582188256e-14,3.376297701160506e-12,7.146632855640829e-05,13,7,6
2741,37378743.95262653,19971570.0,0.2555524,0,0,0,0,1,1,4.881688289160024e-07,4.854873644211111e-07,0.00012218735992386431,20,10,6
2742,3356834.1725487933,2247610.0,0.2533544,0,0,0,0,1,1,6.655419509964009e-08,6.49195099145659e-08,2.0515887456473427e-05,18,9,5
2743,145795.28039085353,2251369.0,0.2949751,0,0,0,0,1,1,8.618269571377287e-07,8.617045600302912e-07,0.00023359145919594237,20,10,6
2744,33.006866069343154,18.92116,0.05790981,1,1,1,1,1,1,5.551115123125783e-17,9.880984919163893e-15,2.9704988313561387e-07,3,2,5
2745,405.5652334254073,3071.81,0.2222679,0,0,0,0,1,1,2.7755575615628914e-15,5.495603971894525e-14,1.9120545461381866e-06,10,5,6
2746,94.92739028165389,58.48548,0.2369662,0,0,0,0,1,1,1.5543122344752192e-15,3.547162563677375e-14,1.7947966473585986e-06,6,3,6
2747,4388.457843093751,1619.539,0.2550523,0,0,0,0,1,1,5.845211985722139e-14,4.448911777753514e-12,0.00024080845922107348,11,6,6
2748,49257.66154745562,21662.6,0.2307086,0,0,0,0,1,1,1.3991953261901027e-13,3.720890207184448e-11,0.00021714974404494298,15,8,6
2749,57764355506.7817,52239530000.0,0.2483353,0,0,0,0,1,1,1.001830032265616e-07,1.0058417687641708e-07,7.214588690496182e-05,19,12,5
2750,923929.6137034284,1960022.0,0.3360206,0,0,0,0,1,1,0.008770464806809097,0.008770464804147449,0.008764967574152682,10,5,6
2751,5589537.649631289,3785057.0,0.2511808,0,0,0,0,1,1,2.4351652684834733e-07,2.471553076528644e-07,0.00014180927170140715,18,9,5
2752,423.5300851937556,680.9268,0.3523425,0,0,0,0,1,1,8.176423482274055e-15,1.3474297875583136e-13,2.5862908101339233e-05,9,4,6
2753,4249.615311962617,983.6557,0.1779452,0,0,0,0,1,1,0.000699802584115395,0.000699802575880698,0.0008062623661138326,4,2,5
2754,211436738665.7089,3063539000000.0,0.6483436,0,0,0,0,1,1,2.4003949761208787e-07,2.400387621448452e-07,1.623602933958912e-05,23,12,5
2755,1474201100.3789406,2891706000.0,0.2560602,0,0,0,0,1,1,1.3139684763574522e-06,1.3142690424294834e-06,0.00024847665420552056,22,12,6
2756,6985135454.212892,3598716000.0,0.2398219,0,0,0,0,1,1,4.347275698974753e-07,4.345619654182219e-07,1.7006030165499018e-05,20,10,6
2757,28263699354.566338,93668000000.0,0.2369256,0,0,0,0,1,1,7.250314626450205e-08,7.63312205109834e-08,0.00021047291657444456,18,9,5
2758,53359933104.025475,52856760000.0,0.2341917,0,0,0,0,1,1,8.406431147855997e-07,8.414390578193043e-07,7.721829628531962e-05,22,11,6
2759,8633975328.705925,7850040000.0,0.2495768,0,0,0,0,1,1,4.304838863156135e-08,4.6773237949437885e-08,5.210583499004606e-05,18,9,5
2760,41415.89637132755,27489.09,0.2556036,0,0,0,0,1,1,2.0000401334233524e-05,2.0000374298901754e-05,0.00010040659226527335,14,7,6
2761,1166.0024000220078,776.5158,0.1973462,0,0,0,0,1,1,0.0013479530747900759,0.001347953074716357,0.0013401395875439759,5,3,5
2762,35667969171.62208,31473520000.0,0.2519633,0,0,0,0,1,1,1.056901793861087e-07,1.0205187528367077e-07,9.850179490278332e-05,19,10,5
2763,2960986.0060033677,2440703.0,0.2505081,0,0,0,0,1,1,2.2097637687337858e-07,2.2166624281629041e-07,0.00010821096280263717,15,8,5
2764,21861025.799797524,14255580.0,0.2508589,0,0,0,0,1,1,1.990204868392257e-08,2.380008020848946e-08,6.661493789007551e-05,17,9,5
2765,670.3114780847189,661.2525,0.2170646,0,0,0,0,1,1,2.7200464103316335e-15,7.216449660063518e-15,2.011036103144459e-06,5,3,5
2766,229625.54460245298,113233.6,0.2680474,0,0,0,0,1,1,5.0417317791949105e-06,5.041507044050627e-06,0.00018876011463699467,18,9,6
2767,317762980152.9975,179065100000.0,0.2363738,0,0,0,0,1,1,5.323656323872784e-07,5.327208654153444e-07,8.081485551639686e-05,21,11,6
2768,768.5097987621791,2228.248,0.2782297,0,0,0,0,1,1,0.00046173709084179615,0.0004617370906465357,0.0004636293347486109,9,5,5
2769,1576.7680146041107,3468.241,1096.387,0,0,0,0,1,1,5.6066262743570405e-15,8.839595722065496e-13,3.821526048874979e-05,10,5,5
2770,1840241515.3027153,3260029000.0,0.2563617,0,0,0,0,1,1,7.546380192957614e-08,7.461200340896923e-08,4.532381763383553e-05,19,10,5
2771,338028.9919418005,113180.5,0.2511413,0,0,0,0,1,1,6.216197720890665e-06,6.216843317381546e-06,0.00022153439531624289,14,7,5
2772,20474140.892221194,13208980.0,0.2502576,0,0,0,0,1,1,1.5700773927682165e-07,1.6670452951422044e-07,0.00023451612110412867,18,10,5
2773,1984.406981088449,2397.224,0.1985074,0,0,0,0,1,1,0.0010413239865297852,0.0010413239912872019,0.0009915077487534507,5,3,5
2774,16904770114.94281,16153670000.0,0.2495522,0,0,0,0,1,1,2.443632318716027e-08,2.0908715314682524e-08,4.727965489925712e-05,17,9,5
2775,50255813.57007027,29228030.0,0.2493133,0,0,0,0,1,1,1.6911760621946732e-08,2.5637221762106057e-08,3.7731428049199386e-05,16,9,5
